USAF,Site Name,State,Latitude,Longitude,Avg hourly ETR in 2005 (Wh/m^2),Avg hourly METSTAT in 2005 (Wh/m^2),rand
722195,FULTON CO ARPT BROW,GA,33.767,-84.517,354.4932648,71.40228311,0.000377897
726835,REDMOND ROBERTS FIELD,OR,44.25,-121.167,312.3589041,51.13082192,0.00175806
725920,REDDING MUNICIPAL ARPT,CA,40.517,-122.317,328.3038813,51.15525114,0.001888371
723525,HOBART MUNICIPAL AP,OK,35,-99.05,349.9868721,59.32043379,0.002012071
725156,ELMIRA CORNING REGIONAL AP,NY,42.167,-76.9,321.3707763,70.36484018,0.00242452
724885,FALLON NAAS,NV,39.417,-118.717,332.8216895,68.98778539,0.002663537
727507,BENSON MUNI,MN,45.317,-95.65,307.6360731,60.39178082,0.003149477
722223,PENSACOLA REGIONAL AP,FL,30.483,-87.183,365.8340183,76.35776256,0.004265079
722899,CHINO AIRPORT,CA,33.967,-117.633,353.7657534,67.24874429,0.004859972
725376,DETROIT WILLOW RUN AP,MI,42.233,-83.533,321.0915525,65.70194064,0.008186439
724636,LAMAR MUNICIPAL,CO,38.067,-102.683,338.2313927,54.02328767,0.008191018
722780,PHOENIX SKY HARBOR INTL AP,AZ,33.45,-111.983,355.6294521,72.10216895,0.008535981
722516,KINGSVILLE,TX,27.5,-97.817,375.2660959,87.41552511,0.009100417
727920,OLYMPIA AIRPORT,WA,46.967,-122.9,300.2061644,62.37648402,0.010189019
722540,AUSTIN MUELLER MUNICIPAL AP [UT],TX,30.29,-97.74,366.4710046,80.93767123,0.010290029
722597,MINERAL WELLS MUNICIPAL AP,TX,32.783,-98.067,357.99121,63.68550228,0.010518888
726575,MINNEAPOLIS/CRYSTAL,MN,45.067,-93.35,308.7504566,61.85022831,0.010869824
722085,BEAUFORT MCAS,SC,32.483,-80.717,359.040411,82.22340183,0.011277144
724459,KAISER MEM (AWOS),MO,38.1,-92.55,338.0989726,63.87157534,0.011621895
724380,INDIANAPOLIS INTL AP,IN,39.717,-86.267,331.5974886,73.90525114,0.012327294
727477,ROSEAU MUNI (AWOS),MN,48.85,-95.7,291.5561644,55.92876712,0.013046729
726380,HOUGHTON LAKE ROSCOMMON CO AR,MI,44.367,-84.683,311.840411,59.87568493,0.01435502
725805,LOVELOCK DERBY FIELD,NV,40.067,-118.55,330.1682648,47.07431507,0.014557875
724640,PUEBLO MEMORIAL AP,CO,38.283,-104.5,337.3743151,52.01472603,0.015113382
723448,BATESVILLE (AWOS),AR,35.733,-91.65,347.2454338,67.92226027,0.015976093
723865,NELLIS AFB,NV,36.25,-115.033,345.2938356,65.36974886,0.01615012
727478,HALLOCK,MN,48.783,-96.95,291.8622146,56.84748858,0.01698895
726586,FAIRMONT MUNI(AWOS),MN,43.65,-94.417,314.9808219,61.11015982,0.018834437
722563,MC GREGOR (AWOS),TX,31.483,-97.317,362.4898402,63.07842466,0.019061341
722686,CLOVIS CANNON AFB,NM,34.383,-103.317,352.2603881,70.32146119,0.019106815
723656,SATA FE COUNTY MUNICIPAL AP,NM,35.617,-106.083,347.6802511,45.7283105,0.019979445
725067,BARNSTABLE MUNI BOA,MA,41.667,-70.283,323.491895,61.07625571,0.024499739
724675,EAGLE COUNTY AP,CO,39.65,-106.917,331.8692922,48.36563927,0.024909569
726185,AUGUSTA AIRPORT,ME,44.317,-69.8,312.0678082,55.3826484,0.025126492
725036,POUGHKEEPSIE DUTCHESS CO AP,NY,41.633,-73.883,323.6348174,67.68938356,0.026546969
725020,NEWARK INTERNATIONAL ARPT,NJ,40.717,-74.183,327.473516,74.64543379,0.026737368
726165,DILLANT HOPKINS,NH,42.9,-72.267,318.2293379,65.5760274,0.028863595
724767,CORTEZ/MONTEZUMA CO,CO,37.3,-108.633,341.2446347,46.018379,0.029040931
722310,NEW ORLEANS INTL ARPT,LA,30,-90.25,367.4142694,88.75468037,0.029560646
723143,SOUTHERN PINES AWOS,NC,35.233,-79.4,349.1246575,64.20456621,0.029565633
723830,SANDBERG,CA,34.75,-118.717,350.9094749,45.5543379,0.032873643
726686,PIERRE MUNICIPAL AP,SD,44.383,-100.283,311.7748858,54.62180365,0.033394567
727458,GRAND RAPIDS(AWOS),MN,47.217,-93.517,299.0666667,58.25901826,0.033402093
724014,DINWIDDIE CO,VA,37.183,-77.517,341.697032,67.62853881,0.033750789
723535,VANCE AFB,OK,36.333,-97.917,344.9734018,74.09680365,0.034560481
727720,HELENA REGIONAL AIRPORT,MT,46.6,-111.967,301.8731735,53.52020548,0.038744587
727459,ELY MUNI,MN,47.817,-91.833,296.3191781,56.89748858,0.039277473
723270,NASHVILLE INTERNATIONAL AP,TN,36.117,-86.683,345.7920091,80.35673516,0.039637521
723170,GREENSBORO PIEDMONT TRIAD INT,NC,36.1,-79.95,345.8634703,75.58858447,0.041349063
722555,PALACIOS MUNICIPAL AP,TX,28.717,-96.25,371.5179224,60.27180365,0.042082495
722650,MIDLAND INTERNATIONAL AP,TX,31.95,-102.183,360.8857306,55.26609589,0.042151814
722280,BIRMINGHAM MUNICIPAL AP,AL,33.567,-86.75,355.2100457,78.93858447,0.047727743
747685,GULFPORT BILOXI INT,MS,30.4,-89.067,366.1060502,75.66392694,0.048253606
727938,TACOMA NARROWS,WA,47.267,-122.583,298.8430365,60.56187215,0.048996516
722055,OCALA MUNI (AWOS),FL,29.167,-82.217,370.1057078,78.106621,0.051322673
723013,WILMINGTON INTERNATIONAL ARPT,NC,34.267,-77.9,352.6793379,71.46598174,0.05237258
725117,WASHINGTON (AWOS),PA,40.133,-80.283,329.8860731,72.03344749,0.054457487
725118,HARRISBURG CAPITAL CITY ARPT,PA,40.217,-76.85,329.5393836,67.8326484,0.060354353
727855,FAIRCHILD AFB,WA,47.633,-117.65,297.1667808,65.68287671,0.061327036
724755,CEDAR CITY MUNICIPAL AP,UT,37.7,-113.1,339.6751142,48.13869863,0.062535972
723740,WINSLOW MUNICIPAL AP,AZ,35.033,-110.717,349.8628995,44.62043379,0.065240885
726988,THE DALLES MUNICIPAL ARPT,WA,45.617,-121.15,306.2949772,51.57203196,0.0668585
723100,COLUMBIA METRO ARPT,SC,33.95,-81.117,353.8328767,80.66278539,0.067321498
722970,LONG BEACH DAUGHERTY FLD,CA,33.833,-118.167,354.2538813,71.14121005,0.067869777
723747,SHOW LOW MUNICIPAL,AZ,34.267,-110,352.6792237,49.42340183,0.069626062
725477,DENISON,IA,41.983,-95.383,322.1534247,62.54703196,0.071963087
724940,SAN FRANCISCO INTL AP,CA,37.617,-122.4,339.998516,76.07385845,0.072495561
722025,FORT LAUDERDALE HOLLYWOOD INT,FL,26.067,-80.15,379.4905251,92.79531963,0.076484027
725515,BEATRICE MUNICIPAL,NE,40.3,-96.75,329.2019406,62.20525114,0.076810885
725474,CRESTON,IA,41.017,-94.367,326.2293379,64.90673516,0.077878249
725336,DELAWARE CO JOHNSON,IN,40.233,-85.4,329.4780822,68.12009132,0.07805075
724645,TRINIDAD LAS ANIMAS COUNTY AP,CO,37.267,-104.333,341.3711187,46.20753425,0.078743825
725500,OMAHA EPPLEY AIRFIELD,NE,41.317,-95.9,324.9674658,65.39429224,0.078791984
725025,TETERBORO AIRPORT,NJ,40.85,-74.067,326.9234018,69.3053653,0.080338555
724490,ST JOSEPH ROSECRANS MEMORIAL,MO,39.767,-94.9,331.3900685,62.92328767,0.0825577
727415,RHINELANDER ONEIDA,WI,45.633,-89.467,306.2251142,56.53515982,0.083003951
722267,TROY AF,AL,31.867,-86.017,361.1761416,81.45513699,0.083893912
722406,HOUMA-TERREBONNE,LA,29.567,-90.667,368.8170091,89.0966895,0.08455175
690230,WHIDBEY ISLAND NAS,WA,48.35,-122.667,293.8651826,72.79988584,0.086713176
725556,AINSWORTH MUNICIPAL,NE,42.583,-100,319.5947489,52.31689498,0.086987826
726574,MARSHFIELD MUNI,WI,44.633,-90.183,310.6727169,61.28858447,0.088657098
726464,WATERTOWN,WI,43.167,-88.717,317.0780822,63.25422374,0.089167192
725340,CHICAGO MIDWAY AP,IL,41.783,-87.75,323.0039954,75.95388128,0.090485585
725865,HAILEY/FRIEDMAN MEM,ID,43.5,-114.3,315.6381279,63.893379,0.091154756
726458,STURGEON BAY,WI,44.85,-87.417,309.7125571,55.5260274,0.091313139
723630,AMARILLO INTERNATIONAL AP [CANYON - UT],TX,34.99,-101.9,350.0208904,70.73436073,0.094624394
724556,EMPORIA MUNICIPAL AP,KS,38.333,-96.183,337.173516,60.03413242,0.09551445
723120,GREER GREENV'L-SPARTANBRG AP,SC,34.9,-82.217,350.3571918,69.28652968,0.095592449
722429,HOUSTON/D.W. HOOKS,TX,30.067,-95.55,367.1978311,74.94771689,0.098067396
727815,STAMPEDE PASS,WA,47.283,-121.333,298.765411,53.16598174,0.099562494
726565,MORRIS MUNI (AWOS),MN,45.567,-95.967,306.5222603,59.7347032,0.100286195
723663,TAOS MUNI APT(AWOS),NM,36.45,-105.667,344.5245434,44.85376712,0.100822643
727730,MISSOULA INTERNATIONAL AP,MT,46.917,-114.1,300.4368721,52.79372146,0.106321603
747900,SUMTER SHAW AFB,SC,33.967,-80.467,353.7714612,83.59520548,0.106442409
726785,BUTTE BERT MOONEY ARPT,MT,45.95,-112.5,304.8041096,54.36267123,0.106508747
725290,ROCHESTER GREATER ROCHESTER I,NY,43.117,-77.683,317.2984018,69.91917808,0.107010007
725976,LAKEVIEW (AWOS),OR,42.167,-120.4,321.3737443,51.21061644,0.108477837
722230,MOBILE REGIONAL AP,AL,30.683,-88.25,365.1700913,84.34417808,0.108527457
725465,OTTUMWA INDUSTRIAL AP,IA,41.1,-92.45,325.8771689,62.87009132,0.108547508
722045,VERO BEACH MUNICIPAL ARPT,FL,27.65,-80.417,374.8158676,81.1586758,0.109608766
722587,COX FLD,TX,33.633,-95.45,354.9738584,59.94783105,0.110445307
722340,MERIDIAN KEY FIELD,MS,32.333,-88.75,359.563242,73.19771689,0.115888216
725103,READING SPAATZ FIELD,PA,40.367,-75.967,328.9239726,68.70456621,0.116342335
724110,ROANOKE REGIONAL AP,VA,37.317,-79.967,341.1765982,79.20490868,0.116411239
725475,MONTICELLO MUNI,IA,42.233,-91.167,321.0874429,66.22431507,0.116777631
745700,DAYTON WRIGHT PATTERSON AFB,OH,39.833,-84.05,331.1160959,78.43139269,0.118535149
724565,TOPEKA FORBES FIELD,KS,38.95,-95.667,334.7083333,62.91712329,0.119277915
724120,BECKLEY RALEIGH CO MEM AP,WV,37.8,-81.117,339.2836758,69.92625571,0.120011509
747020,LEMOORE REEVES NAS,CA,36.333,-119.95,344.9754566,68.47945205,0.120201891
722544,CAMP MABRY,TX,30.317,-97.767,366.3802511,65.62614155,0.120852047
723447,FLIPPIN (AWOS),AR,36.3,-92.467,345.0956621,68.44440639,0.1208687
722250,FORT BENNING LAWSON,GA,32.35,-85,359.508105,86.95673516,0.121523901
727976,BELLINGHAM INTL AP,WA,48.8,-122.533,291.785274,57.7173516,0.123388513
727437,IRON MOUNTAIN/FORD,MI,45.817,-88.117,305.3994292,58.41495434,0.123917114
726917,NORTH BEND MUNI AIRPORT,OR,43.417,-124.25,315.9976027,58.98458904,0.124269039
723896,VISALIA MUNI (AWOS),CA,36.317,-119.4,345.0336758,53.39703196,0.124391742
727827,MOSES LAKE GRANT COUNTY AP,WA,47.2,-119.317,299.1434932,47.95205479,0.125262603
723440,FORT SMITH REGIONAL AP,AR,35.333,-94.367,348.7479452,65.34006849,0.125997164
747880,MACDILL AFB,FL,27.85,-82.517,374.2063927,89.28835616,0.126502473
725479,CLARINDA,IA,40.717,-95.033,327.4791096,62.24657534,0.127527506
722316,NEW ORLEANS ALVIN CALLENDER F,LA,29.817,-90.017,368.0166667,87.75251142,0.130338008
724880,RENO TAHOE INTERNATIONAL AP,NV,39.483,-119.767,332.5495434,65.20308219,0.130649957
726884,LA GRANDE MUNI AP,OR,45.283,-118,307.7885845,53.67716895,0.130952185
722103,ST LUCIE CO INTL,FL,27.483,-80.367,375.3163242,85.82671233,0.13141104
724026,MELFA/ACCOMACK ARPT,VA,37.65,-75.767,339.8703196,66.7989726,0.13155818
724396,QUINCY MUNI BALDWIN FLD,IL,39.933,-91.2,330.7100457,65.33276256,0.134126811
723446,HARRISON FAA AP,AR,36.267,-93.15,345.221347,68.33938356,0.134228071
726569,HUTCHINSON (AWOS),MN,44.867,-94.383,309.6371005,62.78721461,0.137015085
722547,GEORGETOWN (AWOS),TX,30.683,-97.683,365.1686073,64.4706621,0.137068268
723926,CAMARILLO (AWOS),CA,34.217,-119.083,352.865411,59.18778539,0.137076877
725374,ANN ARBOR MUNICIPAL,MI,42.217,-83.75,321.1608447,66.04726027,0.138866233
722598,DALLAS/ADDISON ARPT,TX,32.967,-96.833,357.3402968,80.85239726,0.138926981
722523,SAN ANTONIO/STINSON,TX,29.333,-98.467,369.5714612,70.74098174,0.140418006
722314,NEW IBERIA NAAS,LA,30.033,-91.883,367.3071918,76.375,0.14243383
725170,ALLENTOWN LEHIGH VALLEY INTL,PA,40.65,-75.45,327.752968,68.88002283,0.144361783
725457,ALGONA,IA,43.083,-94.267,317.4447489,62.22751142,0.145433604
725487,MUSCATINE,IA,41.367,-91.15,324.7541096,67.81449772,0.145866308
747910,MYRTLE BEACH AFB,SC,33.683,-78.933,354.7958904,78.48504566,0.148538678
722535,SAN ANTONIO KELLY FIELD AFB,TX,29.383,-98.583,369.4098174,84.92522831,0.149849505
725305,W. CHICAGO/DU PAGE,IL,41.917,-88.25,322.4366438,66.5652968,0.14999959
726590,ABERDEEN REGIONAL ARPT,SD,45.45,-98.417,307.0461187,56.8216895,0.150392753
722695,LAS CRUCES INTL,NM,32.283,-106.917,359.738242,53.43915525,0.151523773
722284,AUBURN-OPELIKA APT,AL,32.616,-85.433,358.5797945,72.14805936,0.152531646
723449,ROGERS (AWOS),AR,36.367,-94.1,344.8416667,64.06940639,0.153517263
722010,KEY WEST INTL ARPT,FL,24.55,-81.75,383.7389269,76.14554795,0.155562752
724506,HUTCHINSON MUNICIPAL AP,KS,38.067,-97.867,338.2317352,59.31210046,0.156234625
726776,LEWISTOWN MUNICIPAL ARPT,MT,47.05,-109.45,299.8291096,49.39977169,0.156357246
726455,MANITOWAC MUNI AWOS,WI,44.133,-87.683,312.8722603,60.01004566,0.15643595
727566,AUSTIN MUNI,MN,43.667,-92.933,314.9115297,62.67271689,0.156446411
726463,WAUSAU MUNICIPAL ARPT,WI,44.917,-89.633,309.4160959,59.50787671,0.16248049
726620,RAPID CITY REGIONAL ARPT,SD,44.05,-103.05,313.2365297,51.78835616,0.16609049
725494,RED OAK,IA,41.017,-95.267,326.225,65.82488584,0.167434682
724125,BLUEFIELD/MERCER CO [NREL],WV,37.27,-81.24,341.3586758,66.59520548,0.169831982
726060,PORTLAND INTL JETPORT,ME,43.65,-70.3,314.9825342,56.94018265,0.170092488
722595,FORT WORTH NAS,TX,32.767,-97.45,358.0509132,77.93184932,0.170523165
725745,RAWLINS MUNICIPAL AP,WY,41.8,-107.2,322.9334475,47.17728311,0.172663517
724505,MCCONNELL AFB,KS,37.617,-97.267,340.0055936,78.17477169,0.173977732
722470,LONGVIEW GREGG COUNTY AP [OVERTON - UT],TX,32.29,-94.98,359.7124429,67.24851598,0.17466652
727680,GLASGOW INTL ARPT,MT,48.217,-106.617,294.4805936,49.95810502,0.175491599
725075,NORTH ADAMS,MA,42.7,-73.167,319.0891553,64.88869863,0.176582811
724070,ATLANTIC CITY INTL AP,NJ,39.45,-74.567,332.6823059,64.50216895,0.17678541
725636,CHADRON MUNICIPAL AP,NE,42.833,-103.083,318.5228311,48.94326484,0.177023318
722577,DRAUGHON MILLER CEN,TX,31.15,-97.4,363.6103881,65.58618721,0.178060408
725384,ST.CLAIR COUNTY INT,MI,42.917,-82.533,318.1574201,64.71358447,0.178067677
726557,ALEXANDRIA MUNICIPAL AP,MN,45.883,-95.4,305.1084475,57.18321918,0.178551303
726390,ALPENA COUNTY REGIONAL AP,MI,45.067,-83.583,308.7486301,59.80068493,0.178770655
722745,DAVIS MONTHAN AFB,AZ,32.167,-110.883,360.1409817,68.8097032,0.180318842
747804,HUNTER AAF,GA,32,-81.15,360.7141553,86.89200913,0.180609034
722015,KEY WEST NAS,FL,24.583,-81.683,383.6545662,84.76643836,0.182472561
724695,AURORA BUCKLEY FIELD ANGB,CO,39.717,-104.75,331.5980594,73.47648402,0.182538502
724045,SALISBURY WICOMICO CO AP,MD,38.333,-75.517,337.1744292,67.74840183,0.182720363
724115,HOT SPRINGS/INGALLS,VA,37.95,-79.833,338.6938356,63.99326484,0.188631134
725165,RUTLAND STATE,VT,43.517,-72.95,315.563242,61.12648402,0.188908074
724055,LEESBURG/GODFREY,VA,39.083,-77.567,334.1684932,62.64360731,0.190949633
724800,BISHOP AIRPORT,CA,37.367,-118.35,340.9793379,40.90136986,0.191801907
722430,HOUSTON BUSH INTERCONTINENTAL,TX,30,-95.367,367.4222603,90.28070776,0.19474497
747915,NORTH MYRTLE BEACH GRAND STRA,SC,33.817,-78.717,354.3105023,68.82363014,0.195452437
725473,CLINTON MUNI (AWOS),IA,41.833,-90.333,322.7892694,65.61073059,0.195912772
723306,COLUMBUS AFB,MS,33.65,-88.45,354.9091324,84.06118721,0.196251868
727347,PELLSTON EMMET COUNTY AP,MI,45.567,-84.783,306.5190639,57.30296804,0.196480105
724945,SAN JOSE INTL AP,CA,37.367,-121.933,340.9812785,72.63253425,0.197509011
722615,DEL RIO LAUGHLIN AFB,TX,29.367,-100.783,369.4622146,78.931621,0.198053593
747770,VALPARAISO HURLBURT,FL,30.417,-86.683,366.0495434,85.12716895,0.1990051
726930,EUGENE MAHLON SWEET ARPT [UO],OR,44.05,-123.07,313.235274,56.01883562,0.199363991
742060,TACOMA MCCHORD AFB,WA,47.15,-122.483,299.3737443,71.19600457,0.200805136
726576,WILLMAR,MN,45.117,-95.083,308.5248858,60.70468037,0.203094491
725776,JACKSON HOLE,WY,43.6,-110.733,315.203653,55.17716895,0.204573306
727670,WILLISTON SLOULIN INTL AP,ND,48.2,-103.65,294.5605023,53.7696347,0.20543502
725744,ROCK SPRINGS ARPT [GREEN RIVER - UO],WY,41.46,-109.44,324.3696347,46.49965753,0.206285088
722356,GREENVILLE MUNICIPAL,MS,33.483,-90.983,355.5075342,70.56312785,0.20853431
725070,PROVIDENCE T F GREEN STATE AR,RI,41.717,-71.433,323.283105,73.34372146,0.209719722
723300,POPLAR BLUFF(AMOS),MO,36.767,-90.467,343.3140411,65.17888128,0.210554204
724240,FORT KNOX GODMAN AAF,KY,37.9,-85.967,338.884589,78.46940639,0.210604789
726815,MOUNTAIN HOME AFB,ID,43.05,-115.867,317.5881279,63.66221461,0.211611692
725496,STORM LAKE,IA,42.6,-95.233,319.5237443,61.1760274,0.211890731
725370,DETROIT METROPOLITAN ARPT,MI,42.217,-83.35,321.158105,72.98333333,0.21421064
725786,MALAD CITY,ID,42.15,-112.283,321.4444064,70.72888128,0.21621241
725366,FINDLAY AIRPORT,OH,41.017,-83.667,326.221347,68.63824201,0.216704211
724585,RUSSELL MUNICIPAL AP,KS,38.883,-98.817,334.9785388,57.83401826,0.217115014
725825,ELKO MUNICIPAL ARPT,NV,40.833,-115.8,326.9915525,49.12374429,0.217334669
725895,KLAMATH FALLS INTL AP [UO],OR,42.22,-121.74,321.15,64.44920091,0.219367976
724467,WHITEMAN AFB,MO,38.717,-93.55,335.6453196,74.42979452,0.219631026
746120,CHINA LAKE NAF,CA,35.683,-117.683,347.4366438,57.7010274,0.220926921
724504,WICHITA/COL. JABARA,KS,37.75,-97.217,339.4810502,60.48949772,0.22108568
725628,BREWSTER FIELD ARPT,NE,40.45,-99.333,328.5842466,57.62100457,0.222239536
722104,ST PETERSBURG ALBERT WHITTED,FL,27.767,-82.633,374.4561644,73.93778539,0.224714845
722869,RIVERSIDE MUNI,CA,33.95,-117.45,353.8312785,59.33847032,0.225510677
723066,GOLDSBORO SEYMOUR JOHNSON AFB,NC,35.35,-77.967,348.6841324,82.73812785,0.226274029
725765,RIVERTON MUNICIPL AP,WY,43.05,-108.45,317.5898402,46.05262557,0.226710098
747320,HOLLOMAN AFB,NM,32.85,-106.1,357.7555936,71.09394977,0.228624562
725200,PITTSBURGH INTERNATIONAL AP,PA,40.5,-80.233,328.3712329,75.70490868,0.228801864
722329,PATTERSON MEMORIAL,LA,29.717,-91.333,368.3341324,77.31369863,0.231959924
725866,JOSLIN FLD MAGIC VA [TWIN FALLS - UO],ID,42.55,-114.35,319.738242,47.59212329,0.232061432
725527,TEKAMAH (ASOS),NE,41.767,-96.167,323.0696347,63.15376712,0.233133318
726770,BILLINGS LOGAN INT'L ARPT,MT,45.8,-108.55,305.4742009,65.45091324,0.23359785
722270,MARIETTA DOBBINS AFB,GA,33.917,-84.517,353.9555936,83.56015982,0.234258575
722560,WACO REGIONAL AP,TX,31.617,-97.233,362.027968,66.93778539,0.234269362
722484,SHREVEPORT DOWNTOWN,LA,32.533,-93.75,358.86621,69.82465753,0.237096931
725347,CHICAGO/WAUKEGAN,IL,42.417,-87.867,320.3069635,64.24440639,0.237708677
727825,WENATCHEE/PANGBORN,WA,47.4,-120.2,298.2334475,50.6303653,0.239510791
724177,MARTINSBURG EASTERN WV REG AP,WV,39.4,-77.983,332.8877854,68.35890411,0.240198612
744860,NEW YORK J F KENNEDY INT'L AR,NY,40.65,-73.8,327.7518265,75.70091324,0.24041954
726223,MASSENA AP,NY,44.933,-74.85,309.3416667,57.40787671,0.243243143
725520,GRAND ISLAND CENTRAL NE REGIO,NE,40.967,-98.317,326.4311644,59.09726027,0.246391975
725180,ALBANY COUNTY AP,NY,42.75,-73.8,318.8751142,60.21358447,0.246421805
725030,NEW YORK LAGUARDIA ARPT,NY,40.783,-73.883,327.2021689,74.07773973,0.24746123
725326,STERLING ROCKFALLS,IL,41.75,-89.667,323.1450913,66.22020548,0.248064428
725125,DUBOIS FAA AP,PA,41.183,-78.9,325.5267123,64.15605023,0.248340505
725530,OMAHA WSFO,NE,41.367,-96.017,324.7599315,63.52180365,0.248451999
722505,HARLINGEN RIO GRANDE VALLEY I,TX,26.233,-97.65,379.0155251,80.72465753,0.249416427
726563,FARIBAULT MUNI AWOS,MN,44.333,-93.317,311.994863,62.86175799,0.251294615
724515,GARDEN CITY MUNICIPAL AP,KS,37.933,-100.717,338.7574201,54.20890411,0.253488023
725054,PAWTUCKET (AWOS),RI,41.917,-71.5,322.438242,64.43675799,0.254367253
723068,ROCKY MOUNT WILSON,NC,35.85,-77.9,346.8050228,67.08949772,0.254714882
725946,CRESCENT CITY FAA AI,CA,41.783,-124.233,323.0058219,54.89429224,0.255801891
725260,ERIE INTERNATIONAL AP,PA,42.083,-80.183,321.7315068,64.64965753,0.256236098
726375,OAKLAND CO INTL,MI,42.667,-83.417,319.234589,73.59486301,0.257235584
723544,OKLAHOMA CITY/WILEY,OK,35.533,-97.65,348.0023973,62.10799087,0.259110809
726055,PEASE INTL TRADEPOR,NH,43.083,-70.817,317.440411,71.60627854,0.259999214
723060,RALEIGH DURHAM INTERNATIONAL,NC,35.867,-78.783,346.7378995,82.92796804,0.260954981
727440,HANCOCK HOUGHTON CO AP,MI,47.167,-88.5,299.2942922,54.19554795,0.261918299
724060,BALTIMORE BLT-WASHNGTN INT'L,MD,39.167,-76.683,333.8303653,76.02636986,0.263421829
742300,MILES CITY MUNICIPAL ARPT,MT,46.433,-105.883,302.6257991,48.19200913,0.263686178
724056,MARION / WYTHEVILLE,VA,36.9,-81.35,342.7916667,73.15981735,0.26426135
725128,STATE COLLEGE [PENN STATE - SURFRAD],PA,40.72,-77.93,327.4626712,62.9793379,0.264331049
743920,NAVAL AIR STATION,ME,43.9,-69.933,313.8884703,63.60958904,0.265213489
725058,BLOCK ISLAND STATE ARPT,RI,41.167,-71.583,325.5966895,60.92271689,0.265606785
723890,FRESNO YOSEMITE INTL AP,CA,36.783,-119.717,343.2482877,74.8956621,0.265874728
725970,MEDFORD ROGUE VALLEY INTL AP [ASHLAND - UO],OR,42.19,-122.7,321.2787671,58.82648402,0.267338064
725463,CHARLES CITY,IA,43.067,-92.617,317.5133562,63.73481735,0.268739627
726457,APPLETON/OUTAGAMIE,WI,44.25,-88.517,312.3593607,75.12100457,0.269899542
722500,BROWNSVILLE S PADRE ISL INTL,TX,25.9,-97.433,379.9745434,81.66609589,0.270007233
727930,SEATTLE SEATTLE-TACOMA INTL A,WA,47.467,-122.317,297.9244292,68.68047945,0.270210314
727846,WALLA WALLA CITY COUNTY AP,WA,46.1,-118.283,304.1303653,50.70913242,0.270277552
723340,MEMPHIS INTERNATIONAL AP,TN,35.067,-89.983,349.7328767,81.01461187,0.272605078
726525,CHAN GURNEY MUNI,SD,42.917,-97.383,318.1608447,58.78995434,0.273177482
724839,SACRAMENTO METROPOLITAN AP,CA,38.7,-121.583,335.7133562,57.11347032,0.273703619
725246,MANSFIELD LAHM MUNICIPAL ARPT,OH,40.817,-82.517,327.0560502,66.7946347,0.273902786
722656,WINK WINKLER COUNTY AP,TX,31.783,-103.2,361.4608447,52.50936073,0.276070254
722068,JACKSONVILLE/CRAIG,FL,30.333,-81.517,366.3283105,75.70593607,0.279623031
722038,NAPLES MUNICIPAL,FL,26.15,-81.767,379.2543379,83.88995434,0.281533893
722510,CORPUS CHRISTI INTL ARPT [UT],TX,27.88,-97.63,374.1119863,80.90947489,0.283831059
727555,THIEF RIVER(AWOS),MN,48.067,-96.183,295.1706621,57.24429224,0.285260703
723067,KINSTON STALLINGS AFB,NC,35.317,-77.633,348.8083333,69.05833333,0.287023361
725378,HOWELL,MI,42.633,-83.983,319.3796804,66.29257991,0.287860066
725316,DECATUR,IL,39.833,-88.867,331.121347,65.49212329,0.288916701
722480,SHREVEPORT REGIONAL ARPT,LA,32.45,-93.817,359.1568493,78.84246575,0.291240368
744865,WESTHAMPTON GABRESKI AP,NY,40.85,-72.633,326.9214612,64.97808219,0.291597875
724930,OAKLAND METROPOLITAN ARPT,CA,37.717,-122.217,339.6142694,72.56438356,0.293802426
724280,COLUMBUS PORT COLUMBUS INTL A,OH,39.983,-82.883,330.5035388,76.79041096,0.293940618
727934,RENTON MUNI,WA,47.483,-122.217,297.8546804,57.33207763,0.293987688
722448,TYLER/POUNDS FLD,TX,32.35,-95.4,359.5020548,66.57454338,0.294679353
744904,LAWRENCE MUNI,MA,42.717,-71.117,319.0156393,61.08059361,0.295341335
724220,LEXINGTON BLUEGRASS AP,KY,38.033,-84.6,338.35879,68.91312785,0.295916515
726170,BURLINGTON INTERNATIONAL AP,VT,44.467,-73.15,311.4009132,67.30856164,0.295919919
726360,MUSKEGON COUNTY ARPT,MI,43.167,-86.233,317.0771689,67.06415525,0.296236528
722486,MONROE REGIONAL AP,LA,32.517,-92.033,358.9216895,69.30730594,0.296579884
725469,CHARITON,IA,41.033,-93.367,326.1561644,63.42751142,0.29662523
745160,TRAVIS FIELD AFB,CA,38.267,-121.933,337.4401826,69.26232877,0.296822583
724375,MONROE CO,IN,39.133,-86.617,333.9655251,66.54006849,0.297899472
725046,GROTON NEW LONDON AP,CT,41.333,-72.05,324.9022831,63.7696347,0.298407172
723307,GOLDEN TRI(AWOS),MS,33.45,-88.583,355.6304795,66.18926941,0.301120293
725755,OGDEN HILL AFB,UT,41.117,-111.967,325.8053653,69.21449772,0.301618347
726116,LEBANON MUNICIPAL,NH,43.633,-72.3,315.0627854,61.87636986,0.302621027
724094,CALDWELL/ESSEX CO.,NJ,40.883,-74.283,326.7805936,68.09771689,0.30364223
724033,SHANNON ARPT,VA,38.267,-77.45,337.4360731,65.03961187,0.304009805
727450,DULUTH INTERNATIONAL ARPT,MN,46.833,-92.217,300.8156393,58.84189498,0.304099292
